﻿﻿﻿﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径,无效,无引用
hero,PopupAwakePreviewCell.csd,Text1_0,拥有：,,/_resourceNode/_icon2/Text1_0,89182257a34d595c9521f2423f0315ac,hero/PopupAwakePreviewCell.csd,,
hero,PopupAwakePreviewCell.csd,Text1_0,拥有：,,/_resourceNode/_icon3/Text1_0,89182257a34d595c9521f2423f0315ac,hero/PopupAwakePreviewCell.csd,,
hero,PopupAwakePreviewCell.csd,Text1_0,拥有：,,/_resourceNode/_icon4/Text1_0,89182257a34d595c9521f2423f0315ac,hero/PopupAwakePreviewCell.csd,,
challenge,ChallengeCell.csd,_textDesc,冲竞技场排名，养最强神将,,/_panelBase/_imageChallenge/_textDesc,a71517e0f27c0a12368547408fc7e2c1,challenge/ChallengeCell.csd,1,
challenge,ChallengeCell.csd,_textTip,35级解锁,,/_panelBase/_imageCover/_textTip,a71517e0f27c0a12368547408fc7e2c1,challenge/ChallengeCell.csd,1,
main,MainMenuLayer.csd,_playerLevel,99级,,/_panelDesign/_panelInfo/_playerLevel,f788c445a9625c75e3fc13dfb01e7a58,main/MainMenuLayer.csd,1,
main,MainMenuLayer.csd,_playerName,榴莲酱螺蛳粉汤,,/_panelDesign/_panelInfo/_playerName,f788c445a9625c75e3fc13dfb01e7a58,main/MainMenuLayer.csd,1,
treasure,TreasureListCell.csd,_textHeroName1,名字,,/_resourceNode/_item1/_textHeroName1,0782be67f4ad6d3fde83f0c5899017de,treasure/TreasureListCell.csd,1,
treasure,TreasureListCell.csd,_textHeroName2,名字,,/_resourceNode/_item2/_textHeroName2,0782be67f4ad6d3fde83f0c5899017de,treasure/TreasureListCell.csd,1,
treasure,TreasureTrainStrengthenLayer.csd,_textPotential,品级：12,,/_panelDesign/Panel_1/_textPotential,1e6aeed64102bb187f4e584cdfa96d47,treasure/TreasureTrainStrengthenLayer.csd,1,
treasure,TreasureTrainStrengthenLayer.csd,_textLevel,等级71,,/_panelDesign/Panel_1/_textLevel,1e6aeed64102bb187f4e584cdfa96d47,treasure/TreasureTrainStrengthenLayer.csd,1,
treasure,TreasureTrainStrengthenLayer.csd,_textFrom,装备于XX,,/_panelDesign/Panel_1/Image_280/_textFrom,1e6aeed64102bb187f4e584cdfa96d47,treasure/TreasureTrainStrengthenLayer.csd,1,
treasure,TreasureTrainStrengthenLayer.csd,TextLevel,强化等级：,,/_panelDesign/Panel_2/Panel_156/TextLevel,1e6aeed64102bb187f4e584cdfa96d47,treasure/TreasureTrainStrengthenLayer.csd,,
treasure,TreasureTrainStrengthenLayer.csd,TextValue,长按道具可连续使用,,/_panelDesign/Panel_2/Panel_156_0/TextValue,1e6aeed64102bb187f4e584cdfa96d47,treasure/TreasureTrainStrengthenLayer.csd,,
treasure,TreasureDetailBaseView.csd,_textPotential,品级：18,,/_panelDesign/Panel_2/_textPotential,4d65c6339db11c912616e3d91d0ee613,treasure/TreasureDetailBaseView.csd,1,
treasure,TreasureDetailBaseView.csd,_textFrom,装备于XX,,/_panelDesign/Panel_2/Image_280/_textFrom,4d65c6339db11c912616e3d91d0ee613,treasure/TreasureDetailBaseView.csd,1,
treasure,TreasureDetailBaseView.csd,_textName,名字,,/_panelDesign/Panel_2/Image_280/_textName,4d65c6339db11c912616e3d91d0ee613,treasure/TreasureDetailBaseView.csd,1,
treasure,TreasureDetailBaseView.csd,_textDetailName,名字,,/_panelDesign/Panel_5/Image_319/_textDetailName,4d65c6339db11c912616e3d91d0ee613,treasure/TreasureDetailBaseView.csd,1,
treasure,TreasureTrainRefineLayer.csd,_textPotential,品级：12,,/_panelDesign/Panel_1/_textPotential,2a50c253283cf3fbc139f5101d5c50a0,treasure/TreasureTrainRefineLayer.csd,1,
treasure,TreasureTrainRefineLayer.csd,_textFrom,装备于XX,,/_panelDesign/Panel_1/Image_280/_textFrom,2a50c253283cf3fbc139f5101d5c50a0,treasure/TreasureTrainRefineLayer.csd,1,
treasure,TreasureTrainRefineLayer.csd,TextLevel,精炼等级：,,/_panelDesign/Panel_2/Panel_156/TextLevel,2a50c253283cf3fbc139f5101d5c50a0,treasure/TreasureTrainRefineLayer.csd,,
treasure,PopupTreasureDetail.csd,_textTitle,宝物详情,,/Panel_root/Image_bg_all/Image_1/_textTitle,a0ac4393bfb06c093ed4e4c66c0125c2,treasure/PopupTreasureDetail.csd,,
treasure,PopupTreasureDetail.csd,_textPotential,品质 13,,/Panel_root/NodeHero/_textPotential,a0ac4393bfb06c093ed4e4c66c0125c2,treasure/PopupTreasureDetail.csd,1,
horse,HorseTrainUpStarLayer.csd,_textFrom,装备于XX,,/_panelDesign/Panel_1/Image_280/_textFrom,09d579738746e5c77bb11b232bac427f,horse/HorseTrainUpStarLayer.csd,1,
horse,HorseTrainUpStarLayer.csd,TextLevel,升阶等级：,,/_panelDesign/Panel_2_0/Panel_156/TextLevel,09d579738746e5c77bb11b232bac427f,horse/HorseTrainUpStarLayer.csd,,
horse,PopupHorseDetail.csd,_textTitle,战马详情,,/Panel_root/Image_bg_all/Image_1/_textTitle,cfce045b48e75e0f1321e4adc3d4a36c,horse/PopupHorseDetail.csd,,
horse,PopupHorseDetail.csd,_textSuit,已拥有,,/Panel_root/NodeHorse/_textSuit,cfce045b48e75e0f1321e4adc3d4a36c,horse/PopupHorseDetail.csd,,
horse,HorseListCell.csd,_textHeroName1,名字,,/_resourceNode/_item1/_textHeroName1,5eafa377f2a899aa7328338fa4b3dccd,horse/HorseListCell.csd,1,
horse,HorseListCell.csd,Text_17,星级：,,/_resourceNode/_item1/Text_17,5eafa377f2a899aa7328338fa4b3dccd,horse/HorseListCell.csd,,
horse,HorseListCell.csd,_textHeroName2,名字,,/_resourceNode/_item2/_textHeroName2,5eafa377f2a899aa7328338fa4b3dccd,horse/HorseListCell.csd,1,
horse,HorseListCell.csd,Text_17_0,星级：,,/_resourceNode/_item2/Text_17_0,5eafa377f2a899aa7328338fa4b3dccd,horse/HorseListCell.csd,,
horse,HorseDetailBaseView.csd,_textName,名字,,/_panelDesign/Panel_2/Image_280/_textName,66b042615d07c82f613fd4a9ea34b3d5,horse/HorseDetailBaseView.csd,1,
horse,HorseDetailBaseView.csd,_textFrom,装备于XX,,/_panelDesign/Panel_2/Image_280/_textFrom,66b042615d07c82f613fd4a9ea34b3d5,horse/HorseDetailBaseView.csd,1,
horse,HorseDetailBaseView.csd,_textDetailName,名字,,/_panelDesign/Panel_5/Image_319/_textDetailName,66b042615d07c82f613fd4a9ea34b3d5,horse/HorseDetailBaseView.csd,1,
create,CreateView.csd,_nameText,少侠饶命自己人,,/_panelDesign/Node_mid/_panelInput/_nameText,ff543a4cec5de9d8ced66e2d5b39060d,create/CreateView.csd,1,
mineCraft,MineNewsNode.csd,_textContent,"这是一条信息
哈哈哈",,/_resourceNode/_textContent,f46961bc8472e7f78187f1d2327dd21b,mineCraft/MineNewsNode.csd,1,
mineCraft,PopupBuyArmy.csd,Text_ResName,总价：,,/Panel_info/Text_ResName,371a0628c4cb58021eb492a6f07c1d2d,mineCraft/PopupBuyArmy.csd,,
mineCraft,PopupBuyArmy.csd,_itemName,武器精炼石二段,,/Panel_info/Node_item/_itemName,371a0628c4cb58021eb492a6f07c1d2d,mineCraft/PopupBuyArmy.csd,1,
mineCraft,PopupMineNode.csd,_textUserName,萨其马,,/_nodeInfo/_textUserName,8c74834402a6597c26e296c872218db2,mineCraft/PopupMineNode.csd,1,
mineCraft,PopupMineWorld.csd,_textCountDownTitle,争霸期开启倒计时：,,/Panel_7/NodeBG/_textCountDownTitle,daecf12c9aba15286536d1e65de56170,mineCraft/PopupMineWorld.csd,1,
mineCraft,PopupMineWorld.csd,TextReborn,复活点,,/Panel_7/ImageReborn/TextReborn,daecf12c9aba15286536d1e65de56170,mineCraft/PopupMineWorld.csd,,
mineCraft,PopupMineWorld.csd,Text_18_0,更 换,,/Panel_7/ImageReborn/_btnChange/Text_18_0,daecf12c9aba15286536d1e65de56170,mineCraft/PopupMineWorld.csd,,
mineCraft,MineCraftView.csd,TextNowArmy,当前兵力,,/NodeLeft/_imageArmyBG/TextNowArmy,1b96ce482c7560fc39763301b0fc794e,mineCraft/MineCraftView.csd,,
mineCraft,MineCraftView.csd,Text_Info,兵力低于50不可离开主城,,/NodeLeft/_nodeLessArmyInfo/Text_Info,1b96ce482c7560fc39763301b0fc794e,mineCraft/MineCraftView.csd,,
mineCraft,MineCraftView.csd,TextRichMine,富矿刷新倒计时,,/Image_8/TextRichMine,1b96ce482c7560fc39763301b0fc794e,mineCraft/MineCraftView.csd,,
mineCraft,PopupMine.csd,Text_18,消耗：,,/Panel_1/Text_18,06899e329a33097987751c821b9a3022,mineCraft/PopupMine.csd,,
mineCraft,PopupMine.csd,_textGuildName,杰伦奶茶红将军团,,/Panel_1/Image_8/_textGuildName,06899e329a33097987751c821b9a3022,mineCraft/PopupMine.csd,1,
mineCraft,PopupMine.csd,_textMineOutputState,（-200）,,/Panel_1/Image_8/_nodeMineOutput/_textMineOutputState,06899e329a33097987751c821b9a3022,mineCraft/PopupMine.csd,1,
mineCraft,PopupMine.csd,Text_4,产量：,,/Panel_1/_imageOutput/Text_4,06899e329a33097987751c821b9a3022,mineCraft/PopupMine.csd,,
mineCraft,PopupMine.csd,_textOutputState,（-200）,,/Panel_1/_imageOutput/_nodeOutput/_textOutputState,06899e329a33097987751c821b9a3022,mineCraft/PopupMine.csd,1,
mineCraft,PopupMine.csd,_textInfo1,本军团,,/Panel_1/_imageInfo1/_textInfo1,06899e329a33097987751c821b9a3022,mineCraft/PopupMine.csd,1,
mineCraft,PopupMine.csd,_textInfo2,矿区在,,/Panel_1/_imageInfo2/_textInfo2,06899e329a33097987751c821b9a3022,mineCraft/PopupMine.csd,1,
mineCraft,PopupMine.csd,_textInfo3,矿区在,,/Panel_1/_imageInfo3/_textInfo3,06899e329a33097987751c821b9a3022,mineCraft/PopupMine.csd,1,
mineCraft,PopupMineWorldNode.csd,TextGuild,sky  朱雀,,/ImageGuildBG/TextGuild,2b3370dd2085858a3abcc25646d44d38,mineCraft/PopupMineWorldNode.csd,1,
mineCraft,MineMoveAvatar.csd,_textName,没名字的玩家,,/_textName,c7136e7ec5ef9310d4394cb586f637ab,mineCraft/MineMoveAvatar.csd,,
mineCraft,MineMoveAvatar.csd,_textOfficial,【无】,,/_textOfficial,c7136e7ec5ef9310d4394cb586f637ab,mineCraft/MineMoveAvatar.csd,,
mineCraft,PopupMineUser.csd,_textSameGuild,不能攻击本军团的成员,,/Panel_1/_textSameGuild,b5bbffbedd3ab43ca306955389856d39,mineCraft/PopupMineUser.csd,,
mineCraft,PopupMineUser.csd,_textUserName,隔岸观火,,/Panel_1/ImageUserBG/_textUserName,b5bbffbedd3ab43ca306955389856d39,mineCraft/PopupMineUser.csd,1,
mineCraft,PopupMineUser.csd,_textGuildName,杰伦奶茶军团,,/Panel_1/ImageGuildBG/_textGuildName,b5bbffbedd3ab43ca306955389856d39,mineCraft/PopupMineUser.csd,1,
mineCraft,PopupReportCell.csd,_textRepType,防守战报,,/_resourceNode/_textRepType,5182820fb7e186818a9431c81bbb4670,mineCraft/PopupReportCell.csd,,
mineCraft,PopupReportCell.csd,_textTotal,4胜1负,,/_resourceNode/_textTotal,5182820fb7e186818a9431c81bbb4670,mineCraft/PopupReportCell.csd,1,
mineCraft,PopupReportCell.csd,_textName1,妞妞不吃青椒,,/_resourceNode/_textName1,5182820fb7e186818a9431c81bbb4670,mineCraft/PopupReportCell.csd,1,
mineCraft,PopupReportCell.csd,_textName2,南村的田小花,,/_resourceNode/_textName2,5182820fb7e186818a9431c81bbb4670,mineCraft/PopupReportCell.csd,1,
mineCraft,PopupReportCell.csd,_textTime,9527万,,/_resourceNode/_textTime,5182820fb7e186818a9431c81bbb4670,mineCraft/PopupReportCell.csd,1,
mineCraft,PopupMineSweepTotalCell.csd,_textTotal,4胜1负,,/_resourceNode/_textTotal,da54aa0e749a9f4633671cccade707c9,mineCraft/PopupMineSweepTotalCell.csd,1,
mineCraft,PopupMineSweepTotalCell.csd,_textName1,妞妞不吃青椒,,/_resourceNode/_textName1,da54aa0e749a9f4633671cccade707c9,mineCraft/PopupMineSweepTotalCell.csd,1,
mineCraft,PopupMineSweepTotalCell.csd,_textName2,南村的田小花,,/_resourceNode/_textName2,da54aa0e749a9f4633671cccade707c9,mineCraft/PopupMineSweepTotalCell.csd,1,
mineCraft,PopupMineSweepTotalCell.csd,_textDie2,阵亡,,/_resourceNode/_textDie2,da54aa0e749a9f4633671cccade707c9,mineCraft/PopupMineSweepTotalCell.csd,,
mineCraft,PopupMineSweepTotalCell.csd,_textDie1,阵亡,,/_resourceNode/_textDie1,da54aa0e749a9f4633671cccade707c9,mineCraft/PopupMineSweepTotalCell.csd,,
treasure,TreasureTransformNode.csd,TextTip,选择置换宝物,,/TextTip,512c2204cce477172e5b714bfc726c93,transform/treasure/TreasureTransformNode.csd,1,
treasure,TreasureTransformNode.csd,TextNum,选择宝物数量：3,,/ImageNum/TextNum,512c2204cce477172e5b714bfc726c93,transform/treasure/TreasureTransformNode.csd,1,
treasure,TreasureTransformView.csd,TextCost,消耗：,,/_panelDesign/Node_Mid/_nodeCost/TextCost,916aa0fbf40b11d45546f02e6ee68cad,transform/treasure/TreasureTransformView.csd,,
treasure,PopupTransformResult.csd,_textSrcTreasure,名字,,/_nodeTxt1/_textSrcTreasure,9436eab2aa7ca268b8c0e002d2018847,transform/treasure/PopupTransformResult.csd,1,
treasure,PopupTransformResult.csd,_textTarTreasure,名字,,/_nodeTxt1/_textTarTreasure,9436eab2aa7ca268b8c0e002d2018847,transform/treasure/PopupTransformResult.csd,1,
equipment,EquipDetailSuitIcon.csd,TextName,装备名称名字,,/Panel_2/TextName,689b4376a3eaf7746fe3537e275c04ef,equipment/EquipDetailSuitIcon.csd,1,
equipment,EquipTrainStrengthenLayer.csd,_textPotential,品级：12,,/_panelDesign/Panel_1/_textPotential,efd1b169d41b6ad9224af7f62e6041cc,equipment/EquipTrainStrengthenLayer.csd,1,
equipment,EquipTrainStrengthenLayer.csd,_textName,名字,,/_panelDesign/Panel_1/Image_280/_textName,efd1b169d41b6ad9224af7f62e6041cc,equipment/EquipTrainStrengthenLayer.csd,1,
equipment,EquipTrainStrengthenLayer.csd,_textFrom,装备于曹丕,,/_panelDesign/Panel_1/Image_280/_textFrom,efd1b169d41b6ad9224af7f62e6041cc,equipment/EquipTrainStrengthenLayer.csd,1,
equipment,EquipTrainStrengthenLayer.csd,_textName2,名字,,/_panelDesign/Panel_2/Image_319/_textName2,efd1b169d41b6ad9224af7f62e6041cc,equipment/EquipTrainStrengthenLayer.csd,1,
equipment,EquipTrainStrengthenLayer.csd,TextLevel,强化等级：,,/_panelDesign/Panel_2/Panel_156/TextLevel,efd1b169d41b6ad9224af7f62e6041cc,equipment/EquipTrainStrengthenLayer.csd,,
equipment,EquipTrainStrengthenLayer.csd,_textCostTitle,本次强化消耗：,,/_panelDesign/Panel_2/Panel_26/_textCostTitle,efd1b169d41b6ad9224af7f62e6041cc,equipment/EquipTrainStrengthenLayer.csd,,
equipment,EquipTrainRefineLayer.csd,_textPotential,品级：12,,/_panelDesign/Panel_1/_textPotential,7878b06da780e2c7fd62de8f32e1ba3c,equipment/EquipTrainRefineLayer.csd,1,
equipment,EquipTrainRefineLayer.csd,_textRefineLevel,精炼等级:12,,/_panelDesign/Panel_1/_textRefineLevel,7878b06da780e2c7fd62de8f32e1ba3c,equipment/EquipTrainRefineLayer.csd,1,
equipment,EquipTrainRefineLayer.csd,_textName,名字,,/_panelDesign/Panel_1/Image_280/_textName,7878b06da780e2c7fd62de8f32e1ba3c,equipment/EquipTrainRefineLayer.csd,1,
equipment,EquipTrainRefineLayer.csd,_textFrom,装备于XX,,/_panelDesign/Panel_1/Image_280/_textFrom,7878b06da780e2c7fd62de8f32e1ba3c,equipment/EquipTrainRefineLayer.csd,1,
equipment,EquipTrainRefineLayer.csd,_textName2,名字+2,,/_panelDesign/Panel_2/Image_319/_textName2,7878b06da780e2c7fd62de8f32e1ba3c,equipment/EquipTrainRefineLayer.csd,1,
equipment,EquipTrainRefineLayer.csd,TextLevel,精炼等级：,,/_panelDesign/Panel_2/Panel_156/TextLevel,7878b06da780e2c7fd62de8f32e1ba3c,equipment/EquipTrainRefineLayer.csd,,
equipment,EquipTrainRefineLayer.csd,Text_73,长按道具可连续使用,,/_panelDesign/Panel_2/_panelCost/Text_73,7878b06da780e2c7fd62de8f32e1ba3c,equipment/EquipTrainRefineLayer.csd,,
equipment,EquipDetailSuitNode.csd,_textName,XX套装,,/_panelBg/_textName,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailSuitNode.csd,_textTitle1,装备2件：,,/_panelBg/_textTitle1,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailSuitNode.csd,_textTitle2,装备3件：,,/_panelBg/_textTitle2,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailSuitNode.csd,_textTitle3,装备4件：,,/_panelBg/_textTitle3,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailSuitNode.csd,_textValue1_1,属性+1000,,/_panelBg/_textValue1_1,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailSuitNode.csd,_textValue1_2,属性+1000,,/_panelBg/_textValue1_2,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailSuitNode.csd,_textValue2_1,属性+1000,,/_panelBg/_textValue2_1,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailSuitNode.csd,_textValue2_2,属性+1000,,/_panelBg/_textValue2_2,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailSuitNode.csd,_textValue3_1,属性+1000,,/_panelBg/_textValue3_1,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailSuitNode.csd,_textValue3_2,属性+1000,,/_panelBg/_textValue3_2,13a57d724cb5d3cf88cb25245c456ed2,equipment/EquipDetailSuitNode.csd,1,
equipment,EquipDetailBaseView.csd,_textPotential,品级：18,,/_panelDesign/Panel_2/_textPotential,483f6430fe8652a0c33961d502cd4854,equipment/EquipDetailBaseView.csd,1,
equipment,EquipDetailBaseView.csd,_textFrom,装备于XX,,/_panelDesign/Panel_2/Image_280/_textFrom,483f6430fe8652a0c33961d502cd4854,equipment/EquipDetailBaseView.csd,1,
equipment,EquipDetailBaseView.csd,_textName,名字,,/_panelDesign/Panel_2/Image_280/_textName,483f6430fe8652a0c33961d502cd4854,equipment/EquipDetailBaseView.csd,1,
equipment,EquipDetailBaseView.csd,_textDetailName,名字,,/_panelDesign/Panel_5/Image_319/_textDetailName,483f6430fe8652a0c33961d502cd4854,equipment/EquipDetailBaseView.csd,1,
equipment,PopupEquipDetail.csd,_textTitle,装备详情,,/Panel_root/Image_bg_all/Image_1/_textTitle,40cf48f26ee3a204a621e4c96118e566,equipment/PopupEquipDetail.csd,,
equipment,PopupEquipDetail.csd,_textPotential,品质 13,,/Panel_root/NodeHero/_textPotential,40cf48f26ee3a204a621e4c96118e566,equipment/PopupEquipDetail.csd,1,
equipment,EquipmentListCell.csd,_textHeroName1,名字,,/_resourceNode/_item1/_textHeroName1,8b9d63f670a639e13aca4a74216d457c,equipment/EquipmentListCell.csd,1,
equipment,EquipmentListCell.csd,_textHeroName2,名字,,/_resourceNode/_item2/_textHeroName2,8b9d63f670a639e13aca4a74216d457c,equipment/EquipmentListCell.csd,1,
equipment,EquipMasterProgressNode.csd,TextName,名字,,/Item/TextName,dee098c827b76dfb4e3b9b499fe1d493,equipment/EquipMasterProgressNode.csd,1,
equipment,PopupMasterLevelup.csd,_textTotalLevel,全身强化x级,,/Panel_3/Panel_5/_textTotalLevel,28a176df390aac2f6bc7c9e34bd9fc96,equipment/PopupMasterLevelup.csd,1,
login,PopupServerList.csd,Text_1,流畅,,/ResourceNode/Text_1,23585e7f5fd0777811ae83ebdf84c969,login/PopupServerList.csd,,
login,PopupServerList.csd,Text_2,火爆,,/ResourceNode/Text_2,23585e7f5fd0777811ae83ebdf84c969,login/PopupServerList.csd,,
login,PopupServerList.csd,Text_3,维护,,/ResourceNode/Text_3,23585e7f5fd0777811ae83ebdf84c969,login/PopupServerList.csd,,
login,UpdateView.csd,_loadingLabel,下载进度：0.91/1.55MB,,/_loadingLabel,9812e89a27073d7cf7f525e7036d0ced,login/UpdateView.csd,1,
login,ServerListTabGroupNode.csd,Text_desc,限时兑换,,/ScrollViewTab/CommonTabGroup/Panel_tab/Text_desc,ca88bc76e30b8e08004ad201e32e23de,login/ServerListTabGroupNode.csd,1,
login,LoadingHintView.csd,Text_1,正在读取游戏信息，请耐心等待......,,/Text_1,025455554660847e678e1814bfa2849d,login/LoadingHintView.csd,,
login,LoginView.csd,_textCopyrightInfo1,抵制不良游戏，拒绝盗版游戏，注意自我保护，谨防上当受骗，适度游戏益脑，沉迷游戏伤身，合理安排时间，享受健康生活,,/_panelDesign/_textCopyrightInfo1,14c4e2c5f720056f4481a1c1eeebf6b6,login/LoginView.csd,1,
login,LoginView.csd,_textCopyrightInfo2,著作权人：杭州游卡网络技术有限公司 出版单位：杭州边锋网络技术有限公司  新广出审[2016]4297号 文网游备字  [2017]M-CSG 0303号,,/_panelDesign/_textCopyrightInfo2,14c4e2c5f720056f4481a1c1eeebf6b6,login/LoginView.csd,1,
login,LoginView.csd,Text1_1,游卡隐私政策,,/_panelDesign/_nodeCopyrightInfo3/_nodeAgreementContent/Text1_1,14c4e2c5f720056f4481a1c1eeebf6b6,login/LoginView.csd,,
login,LoginView.csd,Text1_0,游卡通行证用户服务协议,,/_panelDesign/_nodeCopyrightInfo3/_nodeAgreementContent/Text1_0,14c4e2c5f720056f4481a1c1eeebf6b6,login/LoginView.csd,,
login,LoginView.csd,Text2,我已经仔细阅读,,/_panelDesign/_nodeCopyrightInfo3/_nodeAgreementContent/Text2,14c4e2c5f720056f4481a1c1eeebf6b6,login/LoginView.csd,,
login,LoginView.csd,Text1,我已经仔细阅读,,/_panelDesign/_nodeCopyrightInfo3/_nodeAgreementContent/Text1,14c4e2c5f720056f4481a1c1eeebf6b6,login/LoginView.csd,,
login,PopupServerListCell.csd,_textPlayer1,（20级）,,/_resourceNode/_item1/_textPlayer1,8b80f8bdb4f5a78837a8af6bbd32d644,login/PopupServerListCell.csd,1,
login,PopupServerListCell.csd,_textName1,T260 朝云暮南,,/_resourceNode/_item1/_textName1,8b80f8bdb4f5a78837a8af6bbd32d644,login/PopupServerListCell.csd,1,
login,PopupServerListCell.csd,_textPlayer2,（20级）,,/_resourceNode/_item2/_textPlayer2,8b80f8bdb4f5a78837a8af6bbd32d644,login/PopupServerListCell.csd,1,
login,PopupServerListCell.csd,_textName2,T260 朝云暮南,,/_resourceNode/_item2/_textName2,8b80f8bdb4f5a78837a8af6bbd32d644,login/PopupServerListCell.csd,1,
login,StartView.csd,_labelUser,用户名,,/_panelDesign/_btnUser/_labelUser,61d7c314b5a542ab151b06522f78b09e,login/StartView.csd,,
login,StartView.csd,label_change_user,切换账号,,/_panelDesign/_btnUser/label_change_user,61d7c314b5a542ab151b06522f78b09e,login/StartView.csd,,
login,StartView.csd,_labelServer,服务器,,/_panelDesign/_btnServer/_labelServer,61d7c314b5a542ab151b06522f78b09e,login/StartView.csd,1,
login,StartView.csd,label_change_server,点击选服,,/_panelDesign/_btnServer/label_change_server,61d7c314b5a542ab151b06522f78b09e,login/StartView.csd,,
login,StartView.csd,label_type,新,,/_panelDesign/_btnServer/_image_server_type/label_type,61d7c314b5a542ab151b06522f78b09e,login/StartView.csd,,
horseRace,NodeHorseReward2.csd,TextTitle,奔跑距离：,,/TextTitle,aca374a30a74d1195e8696e010e18469,horseRace/NodeHorseReward2.csd,,
horseRace,NodeHorseReward2.csd,TextFull,奔跑距离：,,/TextFull,aca374a30a74d1195e8696e010e18469,horseRace/NodeHorseReward2.csd,,
horseRace,PopupHorseRaceNotice.csd,_textRaceCount,这是主公今天的3次比赛,,/Panel_1/_popupBG/_textRaceCount,07f1cee8ef2d659a3cace5e9284e3b08,horseRace/PopupHorseRaceNotice.csd,1,
horseRace,PopupHorseRaceNotice.csd,_textGotToday,今天已获得,,/Panel_1/_popupBG/_textGotToday,07f1cee8ef2d659a3cace5e9284e3b08,horseRace/PopupHorseRaceNotice.csd,,
horseRace,PopupHorseRaceNotice.csd,_textTodayFull,今日奖励获得已满,,/Panel_1/_popupBG/_textTodayFull,07f1cee8ef2d659a3cace5e9284e3b08,horseRace/PopupHorseRaceNotice.csd,,
horseRace,NodeHorseReward.csd,TextTitle,奔跑距离：,,/TextTitle,e6ffb3e994fdc9dcec318639bbdc334b,horseRace/NodeHorseReward.csd,,
